CustomerID,TransactionID,Date,ProductID,Category,SubCategory,Quantity,Price,Age,Gender,Region,Review_Text,Rating,Churned,Image_URL,Fraud_Flag,Total_Spend
2426,efcf6b62-dca6-4c15-b69c-1a4ed76378b5,2028-08-22,1198,Toys,Milk,4,425.04,47,Female,East,Main religious anyone need more condition hour far.,3,0,https://example.com/image2425.jpg,0,1700.16
2427,468eee52-601f-4e85-a426-fd3451b5af14,2028-08-23,1386,Clothing,Milk,5,203.81,60,Female,North,Summer apply view use themselves very stop.,5,0,https://example.com/image2426.jpg,0,1019.05
2428,9f6b28a9-5b31-48ab-b395-d7b12579308e,2028-08-24,1348,Grocery,Mobile,3,415.83,69,Male,West,Issue long theory professor her.,4,0,https://example.com/image2427.jpg,0,1247.49
2429,282151c0-1a8d-47dd-bdf0-34ade89d5203,2028-08-25,1959,Clothing,Action Figure,7,81.44,54,Female,East,War author fact.,1,0,https://example.com/image2428.jpg,0,570.0799999999999
2430,ef397127-5186-4ef3-9495-6c995827fcc6,2028-08-26,1939,Grocery,Milk,5,412.28,65,Male,South,Animal chair join woman care add.,2,0,https://example.com/image2429.jpg,0,2061.3999999999996
2431,35e9e2b8-ea78-486e-8142-d7f4cd4e440f,2028-08-27,1692,Toys,Snacks,5,272.45,40,Female,East,Community class myself Mrs young own another.,4,1,https://example.com/image2430.jpg,0,1362.25
2432,d601a7de-c7a7-49dc-b361-9ebefaa01f7c,2028-08-28,1535,Furniture,Mobile,6,115.37,18,Male,West,Value car fear.,1,1,https://example.com/image2431.jpg,0,692.22
2433,0706f8e5-5f77-415b-9f43-23069cfa29cd,2028-08-29,1827,Toys,Sofa,7,206.53,36,Female,South,Expect development audience cultural heart land fine.,1,0,https://example.com/image2432.jpg,0,1445.71
2434,af573ba8-5fb0-43f1-8c1e-266a1fa91761,2028-08-30,1377,Electronics,Mobile,8,494.06,63,Female,West,Clearly dinner let rule relate partner skin.,4,0,https://example.com/image2433.jpg,0,3952.48
2435,a5537fa6-47fa-4af0-97b0-6206059d7788,2028-08-31,1898,Grocery,Laptop,9,392.86,20,Female,North,Bring time several risk political interest.,3,1,https://example.com/image2434.jpg,0,3535.7400000000002
2436,633cdb00-7701-4924-bbeb-e8d8215100fa,2028-09-01,1915,Electronics,Laptop,4,289.67,19,Male,North,Big day very vote.,4,0,https://example.com/image2435.jpg,0,1158.68
2437,16dd0da9-dbef-47db-9383-975149529926,2028-09-02,1557,Electronics,Milk,5,62.01,54,Male,North,While base drop game policy reveal finally.,5,0,https://example.com/image2436.jpg,0,310.05
2438,5c176e8b-73b9-4fd4-beff-921f9003cb31,2028-09-03,1526,Clothing,Action Figure,5,211.82,34,Female,West,She lot learn almost something protect.,1,0,https://example.com/image2437.jpg,1,1059.1
2439,5eed7d18-17d9-4783-8651-ddda2805d7d0,2028-09-04,1152,Grocery,Sofa,8,135.21,45,Female,West,Challenge different day free.,1,0,https://example.com/image2438.jpg,1,1081.68
2440,f45e0d5f-ac26-4c12-8a3e-d940ed507393,2028-09-05,1733,Electronics,Mobile,9,40.15,35,Female,East,Happy defense already turn everybody.,2,0,https://example.com/image2439.jpg,0,361.34999999999997
2441,87d49385-80ef-4d24-90c5-6c8d0293c1f3,2028-09-06,1205,Furniture,Action Figure,7,273.39,50,Female,South,Once trial quality probably tough where.,1,1,https://example.com/image2440.jpg,0,1913.73
2442,47772370-d502-49db-8ad8-80d507f49d24,2028-09-07,1454,Electronics,Mobile,5,445.15,32,Male,South,Where seem in site cover student fine.,2,0,https://example.com/image2441.jpg,0,2225.75
2443,1ced02a1-8df5-4509-873a-2e91838b5480,2028-09-08,1272,Furniture,Mobile,3,339.42,39,Female,West,Mother when relate thought learn.,1,0,https://example.com/image2442.jpg,0,1018.26
2444,1932d28c-baa9-4e00-9fa4-5e986dd02126,2028-09-09,1893,Clothing,Snacks,1,128.59,58,Female,West,Focus task public all.,1,0,https://example.com/image2443.jpg,0,128.59
2445,c4ae4f51-5b02-4859-a124-a46d162c1cab,2028-09-10,1235,Electronics,Laptop,9,288.92,44,Male,North,Oil born air while lay security fire sing.,4,0,https://example.com/image2444.jpg,0,2600.28
2446,4411496a-4b20-448a-b89b-9c7256c9e032,2028-09-11,1851,Toys,Mobile,5,471.9,54,Male,West,Member ready style process themselves participant.,4,1,https://example.com/image2445.jpg,0,2359.5
2447,2fcee95e-523d-4723-b1f5-6722b8e3da5c,2028-09-12,1739,Clothing,Snacks,9,362.84,49,Female,North,Tend who military reduce.,5,0,https://example.com/image2446.jpg,0,3265.56
2448,192d1b5b-7fd3-4d0e-89ff-7152235a2b24,2028-09-13,1520,Furniture,Laptop,4,346.29,62,Female,West,Congress interview fund such high.,3,0,https://example.com/image2447.jpg,0,1385.16
2449,5d811eb0-7f17-4693-a6ae-5865af6947d7,2028-09-14,1677,Clothing,Snacks,5,484.24,36,Male,South,Brother cut land sort team contain loss.,5,0,https://example.com/image2448.jpg,0,2421.2
2450,b1c04829-e6ee-4109-87b3-a3eca88d355b,2028-09-15,1943,Electronics,Action Figure,4,400.44,45,Male,East,Create husband crime sure.,1,0,https://example.com/image2449.jpg,0,1601.76
2451,46cad1cb-e3ba-4a8c-8bc5-c3e429b56177,2028-09-16,1955,Grocery,Bed,2,72.63,45,Female,West,Control this size put.,5,0,https://example.com/image2450.jpg,1,145.26
2452,aad0d685-835e-4f64-80c7-50205f9081fc,2028-09-17,1830,Grocery,Laptop,1,177.08,27,Male,North,Join model century kind when last.,4,0,https://example.com/image2451.jpg,0,177.08
2453,3aff172f-017f-44fd-af2a-74955ccb3f2b,2028-09-18,1725,Furniture,Puzzle,8,482.74,37,Male,East,Me offer oil blue in tax type.,1,0,https://example.com/image2452.jpg,0,3861.92
2454,967fa6a1-8529-4cf7-8e2d-5a57ced4d52d,2028-09-19,1500,Furniture,Bed,4,247.4,42,Female,North,Professor baby share we artist.,1,0,https://example.com/image2453.jpg,0,989.6
2455,212fe61d-3ff2-4565-956b-699859986f4f,2028-09-20,1116,Grocery,Action Figure,5,60.26,38,Female,North,Today Mrs support friend month month.,5,0,https://example.com/image2454.jpg,0,301.3
2456,e364980e-9da2-4a0e-b76d-1296cf0972c8,2028-09-21,1385,Furniture,Mobile,6,232.01,31,Male,East,Which play once sign control.,2,0,https://example.com/image2455.jpg,0,1392.06
2457,c4018154-de91-4636-ab1e-1a863441aa15,2028-09-22,1343,Clothing,Sofa,8,350.01,39,Female,East,Response city market.,3,0,https://example.com/image2456.jpg,0,2800.08
2458,bf403c61-6179-48df-931e-111f8685ec36,2028-09-23,1583,Toys,Action Figure,8,498.79,43,Female,East,Finish keep once material avoid.,5,0,https://example.com/image2457.jpg,0,3990.32
2459,cf3c3e30-d08f-4665-b7fe-ad0fc158ec02,2028-09-24,1394,Toys,Snacks,7,165.33,61,Female,West,Allow across can blood at price me bank.,5,1,https://example.com/image2458.jpg,0,1157.3100000000002
2460,7f8fcfc7-008b-4aa8-9f47-c3fd466b2097,2028-09-25,1063,Clothing,Snacks,4,259.47,28,Female,East,Fear consider factor condition.,3,1,https://example.com/image2459.jpg,0,1037.88
2461,eba4e363-4231-4b39-9fe4-f6dd0279d1f4,2028-09-26,1716,Toys,Snacks,6,440.44,24,Female,West,Apply will course effect small add last.,1,0,https://example.com/image2460.jpg,1,2642.64
2462,b71e1351-7476-444f-a12f-405cf64933b3,2028-09-27,1720,Electronics,Snacks,4,180.86,34,Male,South,Decision sure through president protect.,1,0,https://example.com/image2461.jpg,0,723.44
2463,56b7cadb-38ef-4a36-999f-4b856832329d,2028-09-28,1071,Clothing,Action Figure,7,59.08,35,Male,South,Land many there security must.,2,0,https://example.com/image2462.jpg,0,413.56
2464,fc941524-63e9-4ebe-affd-a75c702a94d4,2028-09-29,1788,Furniture,Sofa,1,474.72,24,Female,North,Book race laugh cost agent.,5,0,https://example.com/image2463.jpg,0,474.72
2465,9eca3405-f6d6-40e8-ba7b-b506beb29d99,2028-09-30,1273,Clothing,Shirt,5,246.78,37,Female,North,Mission simply money.,3,0,https://example.com/image2464.jpg,0,1233.9
2466,7683663d-cf07-4957-854f-d5834fb39d01,2028-10-01,1989,Grocery,Snacks,4,253.88,55,Female,West,Go not design campaign nothing.,5,0,https://example.com/image2465.jpg,0,1015.52
2467,adcda95c-c55f-41fe-9a3b-bd1fd3b306b0,2028-10-02,1319,Furniture,Shirt,7,312.49,28,Male,North,Grow charge character into.,4,1,https://example.com/image2466.jpg,0,2187.4300000000003
2468,6adcebbb-5b3e-470d-826e-6ef476a7a064,2028-10-03,1337,Grocery,Sofa,9,6.75,61,Male,South,Above true analysis agent.,5,0,https://example.com/image2467.jpg,0,60.75
2469,8e2a4115-12c4-453c-8fe7-fd7ead1a7d94,2028-10-04,1365,Furniture,Sofa,5,465.91,33,Male,West,Entire scientist drop general fight more sell.,5,0,https://example.com/image2468.jpg,0,2329.55
2470,ada16a79-c6c4-4356-89c3-4f0107f268ea,2028-10-05,1494,Toys,Bed,4,183.92,68,Male,West,Rest difficult despite administration treat music.,4,0,https://example.com/image2469.jpg,1,735.68
2471,8c3ac24c-3728-40a2-8f8a-0b06b21053d8,2028-10-06,1606,Clothing,Laptop,9,201.48,44,Female,East,Save former writer fill ahead reduce early.,4,0,https://example.com/image2470.jpg,0,1813.32
2472,16363bca-e74f-446d-92dd-92e4eb0c7812,2028-10-07,1165,Electronics,Puzzle,5,91.18,68,Female,West,Well fine positive act region vote around.,3,0,https://example.com/image2471.jpg,0,455.90000000000003
2473,a83fe0b8-16f0-4981-9616-e65dfb9d9c4a,2028-10-08,1543,Furniture,Milk,9,192.19,28,Male,North,Water quickly example join list forget skin say.,1,1,https://example.com/image2472.jpg,0,1729.71
2474,23bd30d7-f37f-4d9c-beaf-04b6be37b3f9,2028-10-09,1010,Furniture,Puzzle,8,402.95,33,Male,South,Form important wide head night late.,2,0,https://example.com/image2473.jpg,0,3223.6
2475,8a2b0780-8a98-4d7d-9682-8d0743e5e310,2028-10-10,1300,Grocery,Action Figure,4,401.0,40,Female,North,Speak pretty responsibility radio than enough score.,4,0,https://example.com/image2474.jpg,0,1604.0
2476,722099bc-b789-44c9-8c27-e4bacc809f29,2028-10-11,1728,Toys,Milk,7,468.22,29,Female,South,Too others hospital coach.,1,0,https://example.com/image2475.jpg,0,3277.54
2477,5e2d8318-925c-47e4-a270-8d210e3ef0f5,2028-10-12,1800,Grocery,Sofa,5,204.6,57,Female,East,Maybe money total own case.,3,1,https://example.com/image2476.jpg,0,1023.0
2478,edb47546-b256-499b-8274-443448e86805,2028-10-13,1101,Grocery,Puzzle,4,355.82,20,Female,South,And she join that prepare partner follow marriage.,5,0,https://example.com/image2477.jpg,0,1423.28
2479,199d941b-61d6-4c09-8201-72d786fd4ce2,2028-10-14,1424,Toys,Pants,5,256.08,19,Female,East,Financial Mr simple model.,3,0,https://example.com/image2478.jpg,0,1280.3999999999999
2480,708b17aa-024d-49b7-8c01-9aa2249a50ed,2028-10-15,1391,Electronics,Laptop,5,402.99,55,Male,North,Full easy trial.,3,0,https://example.com/image2479.jpg,0,2014.95
2481,91b283f2-36b8-4947-a1a1-dbe4cda2d8bb,2028-10-16,1778,Grocery,Puzzle,9,357.71,65,Female,East,Scene improve attack lose boy.,4,0,https://example.com/image2480.jpg,0,3219.39
2482,d4adc988-d658-49b7-9a4e-77d0ccac9600,2028-10-17,1213,Grocery,Laptop,9,187.11,69,Male,West,Food sing cold.,2,0,https://example.com/image2481.jpg,1,1683.9900000000002
2483,503409c3-ed3d-40b1-829e-5bf32db31b7c,2028-10-18,1690,Furniture,Shirt,6,171.65,41,Male,West,Within claim expert institution Congress agency.,4,0,https://example.com/image2482.jpg,0,1029.9
2484,6c2c8de4-8491-48b5-bbe7-2966b25bc69d,2028-10-19,1087,Toys,Action Figure,4,129.96,46,Female,South,Phone bill stand baby organization toward purpose.,5,0,https://example.com/image2483.jpg,0,519.84
2485,ac868aa5-3d4b-4c62-bae6-16712b09fb23,2028-10-20,1552,Clothing,Laptop,2,290.38,64,Male,North,South audience some job deal final minute.,4,1,https://example.com/image2484.jpg,0,580.76
2486,6013c80d-49bd-4d78-8dbd-071cb4bc5a5f,2028-10-21,1400,Electronics,Shirt,3,482.1,63,Male,North,The culture defense just guess rise.,5,0,https://example.com/image2485.jpg,0,1446.3000000000002
2487,f10fe5dd-0db3-4288-abcd-01660401d74a,2028-10-22,1587,Electronics,Snacks,2,104.03,51,Female,South,Page sell program consumer.,4,0,https://example.com/image2486.jpg,0,208.06
2488,1ff35f7a-82b3-47c9-b51c-5e23ff38881f,2028-10-23,1888,Toys,Shirt,5,52.15,37,Male,West,Employee current adult everyone build thing southern measure.,2,0,https://example.com/image2487.jpg,0,260.75
2489,a9e59317-f6f0-4ef3-a8cc-870fd1d144c5,2028-10-24,1045,Furniture,Action Figure,6,64.1,35,Female,East,Subject rule artist open professional image.,1,0,https://example.com/image2488.jpg,0,384.59999999999997
2490,88121923-c5bb-4d32-a2c6-1cfaa154df22,2028-10-25,1671,Furniture,Bed,5,392.63,31,Female,South,Fact draw read lead.,2,0,https://example.com/image2489.jpg,0,1963.15
2491,cde9cc87-6c5d-4f8c-b27c-b52f13d67c90,2028-10-26,1462,Toys,Snacks,2,178.3,35,Male,East,System picture community amount world let.,4,0,https://example.com/image2490.jpg,0,356.6
2492,6afad03f-f19c-4828-9011-424038a5b82d,2028-10-27,1591,Furniture,Sofa,5,116.06,19,Female,East,Could building wonder option.,3,0,https://example.com/image2491.jpg,0,580.3
2493,59922517-a948-457d-8ee8-571a6a28e51e,2028-10-28,1309,Electronics,Mobile,9,179.66,18,Female,North,Baby group provide position particularly rule.,1,0,https://example.com/image2492.jpg,0,1616.94
2494,b034e47c-014d-4c9b-8c35-585d061ce60f,2028-10-29,1085,Electronics,Shirt,4,324.44,37,Male,West,Stand too city why sure need.,3,1,https://example.com/image2493.jpg,0,1297.76
2495,009e5c3f-6f4a-4c56-887c-c5b19778db97,2028-10-30,1091,Clothing,Shirt,2,275.66,51,Female,East,Significant cost fly clearly I attack.,2,0,https://example.com/image2494.jpg,0,551.32
2496,0181c5bb-bf86-4f7e-ba1d-d85bde1505e3,2028-10-31,1659,Toys,Laptop,3,373.08,58,Male,West,Another according outside staff big provide stuff.,1,0,https://example.com/image2495.jpg,0,1119.24
2497,6849fa0b-fd33-46f7-9f9c-ed4117d8ab38,2028-11-01,1672,Grocery,Sofa,3,172.84,58,Male,North,You measure employee main.,4,0,https://example.com/image2496.jpg,0,518.52
2498,379d42c2-ac2c-43ff-8d2c-63bfc3e648d3,2028-11-02,1713,Grocery,Puzzle,9,228.75,65,Female,South,Beyond occur left.,3,0,https://example.com/image2497.jpg,0,2058.75
2499,5f6691c5-120f-491b-bceb-df28114042d8,2028-11-03,1935,Clothing,Pants,4,55.47,28,Male,South,Back least realize eye.,4,0,https://example.com/image2498.jpg,0,221.88
2500,e58c1899-141d-4bc6-911d-30fe27fa63d7,2028-11-04,1927,Clothing,Milk,1,41.16,44,Female,North,Ever evening community oil light record surface record.,5,0,https://example.com/image2499.jpg,0,41.16
2501,23021030-ea29-4bf1-81e7-18420cb73db5,2028-11-05,1241,Furniture,Shirt,1,233.82,40,Male,North,Agree too management machine.,1,0,https://example.com/image2500.jpg,0,233.82
2502,460a6714-dad9-47a4-9f17-979f5113ee8c,2028-11-06,1864,Clothing,Puzzle,7,154.29,55,Female,East,Candidate whatever around name professional writer.,3,1,https://example.com/image2501.jpg,0,1080.03
2503,aca58e86-98a8-47c0-a288-e440811292fb,2028-11-07,1001,Clothing,Pants,7,308.34,61,Female,North,Study her available character road town husband.,2,0,https://example.com/image2502.jpg,0,2158.3799999999997
2504,e8831ede-d1ba-471d-bd0f-14a791808c20,2028-11-08,1224,Grocery,Milk,2,26.29,20,Male,South,Already right effort serious.,2,1,https://example.com/image2503.jpg,0,52.58
2505,b5228708-dcbd-4528-89e4-a69ea6005d96,2028-11-09,1800,Furniture,Mobile,9,65.27,29,Male,West,Grow miss receive customer everybody push hard meeting.,2,0,https://example.com/image2504.jpg,0,587.43
2506,4dda1535-745a-41cf-b58e-1b6a2e6b5d9e,2028-11-10,1744,Clothing,Laptop,9,433.27,47,Female,West,Company still even room despite structure.,2,1,https://example.com/image2505.jpg,0,3899.43
2507,a5690740-6e11-47cb-ad65-ed5070f726ad,2028-11-11,1972,Clothing,Puzzle,5,285.32,48,Female,West,Under without produce certainly international.,3,0,https://example.com/image2506.jpg,0,1426.6
2508,32b7f6bd-982b-4756-9211-4a7d3c87a1a6,2028-11-12,1925,Furniture,Laptop,3,357.47,40,Male,West,Security step current beyond stand policy.,5,0,https://example.com/image2507.jpg,0,1072.41
2509,3bd1f7b0-376f-470e-b0f0-759bb953ebbe,2028-11-13,1928,Toys,Milk,3,421.78,18,Female,North,Budget hard yard test training population.,2,0,https://example.com/image2508.jpg,0,1265.34
2510,be6603f7-7572-46e2-98ed-a70cff7ad35c,2028-11-14,1588,Furniture,Bed,3,234.6,58,Female,North,Somebody address particularly better join middle brother candidate.,2,0,https://example.com/image2509.jpg,0,703.8
2511,61449044-ad4d-430d-9a6b-1307c538e2c1,2028-11-15,1115,Grocery,Shirt,6,381.72,37,Male,West,Play spend help deal hear.,2,0,https://example.com/image2510.jpg,0,2290.32
2512,555a885a-9e3f-401a-915a-abc8c15b20ef,2028-11-16,1665,Toys,Snacks,4,264.67,23,Male,North,Sing dinner sister bag fall decide.,5,0,https://example.com/image2511.jpg,0,1058.68
2513,3feb853b-fbb6-45c6-b327-aa7edb4ff5b8,2028-11-17,1917,Electronics,Pants,8,115.26,28,Female,East,Manage easy tend last short.,1,0,https://example.com/image2512.jpg,0,922.08
2514,c70b9ac2-85ca-4de9-b1ee-d89989332a9d,2028-11-18,1102,Furniture,Sofa,5,172.14,52,Male,North,Practice believe list three another enough society.,2,0,https://example.com/image2513.jpg,0,860.6999999999999
2515,2afb3a2c-1372-4d69-b62c-5b676de0f202,2028-11-19,1193,Grocery,Action Figure,1,247.72,21,Male,East,Huge rather decision somebody.,2,0,https://example.com/image2514.jpg,0,247.72
2516,81e3fa5f-df14-4115-ba3d-bab650861b51,2028-11-20,1165,Toys,Shirt,9,161.86,46,Female,East,Show tonight store threat.,2,0,https://example.com/image2515.jpg,0,1456.7400000000002
2517,aea1e120-0ac7-4b45-ae14-2624c77dd4f0,2028-11-21,1870,Furniture,Snacks,1,171.09,27,Male,North,But marriage watch perhaps politics capital.,1,0,https://example.com/image2516.jpg,0,171.09
2518,97a25e1c-dd56-48df-95cf-feeb783d973f,2028-11-22,1089,Clothing,Action Figure,6,172.01,68,Male,West,Get executive brother let audience.,2,1,https://example.com/image2517.jpg,0,1032.06
2519,ec9b0e38-85a0-477f-aec7-0a38a8dd0aa5,2028-11-23,1685,Furniture,Puzzle,1,65.81,46,Female,East,Determine number fund police.,1,0,https://example.com/image2518.jpg,0,65.81
2520,d3662130-73e5-4ccf-8d6e-2d48c2fe2f39,2028-11-24,1121,Electronics,Action Figure,3,46.9,55,Male,North,Some citizen ready treat away everybody student.,1,0,https://example.com/image2519.jpg,0,140.7
2521,503b00c3-eaee-4118-9573-66937b25095e,2028-11-25,1142,Furniture,Mobile,5,28.02,18,Female,South,Fear glass they first friend again.,4,0,https://example.com/image2520.jpg,0,140.1
2522,de5e6529-c750-456a-8471-b0f0ed2e00f7,2028-11-26,1993,Toys,Shirt,7,59.92,57,Male,West,Serious behind create second dinner major rather.,4,1,https://example.com/image2521.jpg,0,419.44
2523,f471d2a6-f1db-4eca-8da0-6a17c6d650d5,2028-11-27,1105,Toys,Laptop,8,175.14,25,Male,South,Exist time majority western.,2,1,https://example.com/image2522.jpg,0,1401.12
2524,abf9bbaf-4b31-44e7-98ab-6b97ec38003a,2028-11-28,1886,Furniture,Bed,9,298.97,55,Female,East,Put state offer political argue.,3,0,https://example.com/image2523.jpg,0,2690.7300000000005
2525,87356644-f930-48a8-9c57-c7ac0d84aefc,2028-11-29,1427,Toys,Sofa,6,98.13,34,Male,South,Travel key should project clearly.,4,1,https://example.com/image2524.jpg,0,588.78
2526,7caa3109-9356-419a-96b9-e7c0395c46df,2028-11-30,1304,Clothing,Laptop,9,444.56,36,Male,North,Gun side any hospital sometimes.,4,0,https://example.com/image2525.jpg,0,4001.04
2527,bb3237fe-2efd-433d-9d35-4676a730fe6e,2028-12-01,1871,Furniture,Snacks,8,405.15,50,Male,West,Investment population now local just.,3,0,https://example.com/image2526.jpg,0,3241.2
2528,7c1f58c0-4323-47db-95d0-65b089cfb313,2028-12-02,1970,Clothing,Shirt,9,262.66,32,Male,East,Wear him our require economic seat writer.,5,0,https://example.com/image2527.jpg,0,2363.94
2529,74958793-38fe-4963-85d2-e41aeab9a443,2028-12-03,1316,Clothing,Bed,4,363.48,62,Male,North,Cover something dinner edge what reach bill turn.,2,0,https://example.com/image2528.jpg,0,1453.92
2530,f07fa70d-146b-4d43-8c9d-c389eed6d573,2028-12-04,1962,Grocery,Action Figure,9,186.33,48,Male,West,Concern fact power industry born discover his.,5,0,https://example.com/image2529.jpg,0,1676.97
2531,c970d2b2-606e-4b87-bf37-df3293b21435,2028-12-05,1634,Furniture,Shirt,7,23.21,38,Female,East,Cultural back approach cost art.,5,0,https://example.com/image2530.jpg,0,162.47
2532,34b2cf61-8038-41a5-a853-5f5d377d6df1,2028-12-06,1901,Toys,Action Figure,5,452.64,20,Male,East,Sometimes reality together computer general.,1,0,https://example.com/image2531.jpg,0,2263.2
2533,809adb51-3012-4293-ad98-035d96a80aef,2028-12-07,1008,Clothing,Puzzle,5,68.26,19,Male,East,Floor about better.,1,0,https://example.com/image2532.jpg,0,341.3
2534,0c912b99-8628-4efe-b4f6-c5f8cb78f768,2028-12-08,1773,Grocery,Mobile,1,474.23,52,Female,East,Difficult race note down.,2,0,https://example.com/image2533.jpg,0,474.23
2535,78f7dcee-4cc2-4a3c-aad2-a13bb3c4a560,2028-12-09,1072,Furniture,Milk,2,288.08,58,Female,South,Pm chair already lawyer spend radio hand.,3,0,https://example.com/image2534.jpg,0,576.16
2536,da2f80f2-8b2c-4ea4-bf8a-7c6772ad8f75,2028-12-10,1358,Furniture,Shirt,3,156.25,33,Female,South,Realize value ground religious note personal father.,1,0,https://example.com/image2535.jpg,0,468.75
2537,6b54b39d-258e-4293-9b60-10e422785af2,2028-12-11,1222,Electronics,Snacks,8,250.28,62,Male,South,Child where old other though part.,4,0,https://example.com/image2536.jpg,0,2002.24
2538,917c6e34-429a-4662-bc77-6d747de54d5e,2028-12-12,1415,Electronics,Action Figure,6,253.31,68,Female,East,Certain send cell speak article whether.,2,1,https://example.com/image2537.jpg,0,1519.8600000000001
2539,a4f08b0e-a2b5-4c80-a31d-ecd158ea472a,2028-12-13,1552,Clothing,Laptop,5,16.53,67,Female,South,Class already fast adult course bank network least.,5,0,https://example.com/image2538.jpg,0,82.65
2540,e8ee5d6d-9e36-445f-a937-7f3ca95b5eb4,2028-12-14,1369,Electronics,Puzzle,1,180.95,38,Male,West,By sometimes lose term worker.,2,0,https://example.com/image2539.jpg,0,180.95
2541,64e358c7-3adc-4072-a03a-2ce7ed17caa6,2028-12-15,1715,Clothing,Snacks,9,371.23,29,Female,East,Actually among trade.,1,0,https://example.com/image2540.jpg,0,3341.07
2542,235a3a24-a8a3-4538-b47e-b9279090d569,2028-12-16,1263,Toys,Sofa,3,257.48,45,Male,West,Share capital material remain data wall business.,3,0,https://example.com/image2541.jpg,0,772.44
2543,ae635fec-4c9a-4b1d-93ab-a23b25be9106,2028-12-17,1839,Clothing,Milk,3,125.89,29,Male,West,Hard light area.,5,1,https://example.com/image2542.jpg,0,377.67
2544,f36abe97-2acd-4da2-b1fc-136423f43b1f,2028-12-18,1689,Electronics,Puzzle,2,170.88,50,Male,South,Sport despite forward their speak cut teach pretty.,3,0,https://example.com/image2543.jpg,0,341.76
2545,afb16ea0-ca34-4d0c-81bc-d1acf157ccc1,2028-12-19,1859,Toys,Mobile,4,432.21,37,Male,East,Above job artist at natural truth.,2,0,https://example.com/image2544.jpg,0,1728.84
2546,4af5009a-a95e-4657-a6e6-5ab7ed7a226c,2028-12-20,1317,Electronics,Milk,2,265.15,57,Male,South,Author specific than sport everyone exist draw.,3,0,https://example.com/image2545.jpg,0,530.3
2547,71c10c9d-5743-457e-b4f5-fce24e7a4bf6,2028-12-21,1083,Clothing,Action Figure,9,266.53,66,Female,South,Cost somebody wife herself.,3,1,https://example.com/image2546.jpg,0,2398.7699999999995
2548,765cbc78-275e-4b39-b3fe-d94a3ce57b07,2028-12-22,1317,Grocery,Snacks,7,480.93,38,Male,South,Give create mind.,2,0,https://example.com/image2547.jpg,0,3366.51
2549,e76121bf-c73e-4d6d-8211-a82327446b58,2028-12-23,1110,Furniture,Sofa,8,163.84,69,Female,East,Morning one fly movement response.,5,0,https://example.com/image2548.jpg,0,1310.72
2550,50adb833-9f47-4142-a096-03f72a98f81d,2028-12-24,1250,Electronics,Pants,3,242.37,56,Male,East,Become technology music science arrive bar respond again.,3,0,https://example.com/image2549.jpg,0,727.11
2551,ca03b2cb-11d6-4503-9a81-03c19e2f3283,2028-12-25,1382,Clothing,Mobile,6,406.8,58,Female,South,Leave join themselves success.,3,0,https://example.com/image2550.jpg,0,2440.8
2552,c9dfdd2f-2bad-4595-add8-11df48c03506,2028-12-26,1006,Toys,Bed,6,380.66,66,Male,West,Partner oil project until say personal forward.,2,0,https://example.com/image2551.jpg,0,2283.96
2553,bfb86e95-9882-427f-ba1a-2a5f12e30e6a,2028-12-27,1458,Electronics,Action Figure,1,136.57,59,Male,West,Best born employee picture.,4,0,https://example.com/image2552.jpg,0,136.57
2554,9e2d8a8f-c3bb-42c1-93c2-d09ad4ca200d,2028-12-28,1083,Electronics,Pants,6,79.79,53,Male,East,Hour training analysis.,3,0,https://example.com/image2553.jpg,0,478.74
2555,80e41be8-80e7-408e-94a7-b4c7d4ac7b27,2028-12-29,1207,Furniture,Shirt,3,351.85,39,Female,North,Dog while reach item understand even represent.,1,1,https://example.com/image2554.jpg,0,1055.5500000000002
2556,cc5af5d8-d51c-4a4c-bdc2-5627d535f44c,2028-12-30,1899,Clothing,Sofa,3,132.54,43,Female,South,Tell body since sea series up senior.,5,0,https://example.com/image2555.jpg,0,397.62
2557,7bee194c-f8ad-4ad8-80be-866b96820610,2028-12-31,1389,Grocery,Laptop,3,461.72,24,Female,South,Visit similar black.,3,0,https://example.com/image2556.jpg,0,1385.16
2558,12e6148b-9f1d-436f-b244-7531a166b3b9,2029-01-01,1313,Toys,Bed,8,68.98,24,Male,North,Source win section around brother.,2,0,https://example.com/image2557.jpg,0,551.84
2559,ff41d0be-b703-44ab-b8a6-dd4792d042ff,2029-01-02,1021,Clothing,Snacks,5,162.57,25,Male,East,Likely true resource.,1,0,https://example.com/image2558.jpg,0,812.8499999999999
2560,7b528bfd-c88d-4c0e-a548-1e96c7efd996,2029-01-03,1409,Toys,Sofa,4,32.12,43,Female,West,Food movie gun own.,2,0,https://example.com/image2559.jpg,0,128.48
2561,9c8017dd-71cc-48cc-a0f3-b71846a36f0d,2029-01-04,1894,Electronics,Milk,9,353.14,41,Male,East,Attack throughout drop enough since.,3,0,https://example.com/image2560.jpg,0,3178.2599999999998
2562,22318da9-182a-4443-8282-4138b4cf2c28,2029-01-05,1514,Furniture,Puzzle,9,446.18,41,Female,West,Crime and network themselves.,1,0,https://example.com/image2561.jpg,0,4015.62
2563,7aa5a53f-2e17-440a-a7f7-aee828aacb2e,2029-01-06,1126,Furniture,Milk,1,319.76,57,Male,West,Rate sell nature feel better.,5,0,https://example.com/image2562.jpg,0,319.76
